i,j,conf,synergy,synergy_full,v_pair,v_i,v_j
3,38,dam_schedule__mw__import__caiso_totals,0.0627869367599487,0.06441897153854373,0.2925326228141784,0.1577278971672058,0.2297456860542297
3,38,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.039706230163574205,0.06446129083633428,0.1631100177764892,0.0890218615531921,0.123403787612915
3,39,actual_load__mw__ca_iso_tac,0.008532941341400146,0.011555314064025879,0.7732106447219849,0.7646777033805847,0.0130168795585632
3,39,dam_as_total_procured__mw__nr__as_caiso,0.016095697879791204,0.011756837368011502,0.2249345183372497,0.2088388204574585,0.0
3,39,dam_as_total_procured__mw__rd__as_caiso,0.052589416503906194,0.06731402873992921,0.1612173914909362,0.10862797498703,0.0803520679473877
3,39,dam_as_total_procured__mw__ru__as_caiso,0.05813568830490119,0.05250149965286259,0.1350420117378235,0.071952223777771,0.0769063234329223
3,39,dam_as_total_procured__mw__sr__as_caiso,0.016072511672973598,0.014280557632446289,0.0768663883209228,0.0607938766479492,0.0158398747444152
3,39,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04663604497909549,0.05566489696502691,0.1202518343925476,0.0736157894134521,0.035595953464508
3,39,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.032711625099182184,0.04838162660598749,0.450888991355896,0.4181773662567138,0.0693028569221496
3,39,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011275887489318792,0.0174638032913208,0.3476774096488952,0.3364015221595764,0.0217089056968688
3,39,dam_schedule__mw__export__caiso_totals,0.02262413501739502,0.01971989870071411,0.396039068698883,0.373414933681488,0.041694164276123
3,39,dam_schedule__mw__generation__caiso_totals,0.016715407371520996,0.018173277378082275,0.740493893623352,0.723778486251831,0.0328007340431213
3,39,dam_schedule__mw__import__caiso_totals,0.008215427398681585,0.011758744716644287,0.1659433245658874,0.1577278971672058,0.0093299150466918
3,39,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.031614601612091106,0.0376926064491272,0.1206364631652832,0.0890218615531921,0.0091108083724975
3,40,actual_load__mw__ca_iso_tac,0.009040117263793945,0.013255953788757324,0.7737178206443787,0.7646777033805847,0.001056432723999
3,40,dam_as_total_procured__mw__nr__as_caiso,0.014076173305511391,0.006111562252044678,0.2229149937629699,0.2088388204574585,0.0
3,40,dam_as_total_procured__mw__rd__as_caiso,0.024963080883026095,0.045563936233520494,0.1335910558700561,0.10862797498703,0.0333120226860046
3,40,dam_as_total_procured__mw__ru__as_caiso,0.030536592006683308,0.02547335624694831,0.1024888157844543,0.071952223777771,0.0404059290885925
3,40,dam_as_total_procured__mw__sr__as_caiso,0.007100880146026604,0.01723670959472659,0.0678947567939758,0.0607938766479492,0.0
3,40,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.047053337097167997,0.0538633465766907,0.1206691265106201,0.0736157894134521,0.0588970184326171
3,40,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.09902000427246099,0.10687392950057983,0.5171973705291748,0.4181773662567138,0.1784006953239441
3,40,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.019427537918090765,0.01969176530838007,0.3558290600776672,0.3364015221595764,0.04738450050354
3,40,dam_schedule__mw__export__caiso_totals,0.02182555198669439,0.018951594829559326,0.3952404856681824,0.373414933681488,0.0113703608512878
3,40,dam_schedule__mw__generation__caiso_totals,0.015196919441223145,0.02017498016357422,0.7389754056930542,0.723778486251831,0.0010736584663391
3,40,dam_schedule__mw__import__caiso_totals,0.006720900535583496,0.022977530956268283,0.1644487977027893,0.1577278971672058,0.0078111886978149
3,40,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.029371798038482708,0.0334973335266113,0.1183936595916748,0.0890218615531921,0.0340440273284912
3,41,actual_load__mw__ca_iso_tac,0.04622030258178711,0.04802340269088745,0.8108980059623718,0.7646777033805847,0.000163197517395
3,41,dam_as_total_procured__mw__nr__as_caiso,0.006020784378051702,0.007569432258605985,0.2148596048355102,0.2088388204574585,0.0
3,41,dam_as_total_procured__mw__rd__as_caiso,0.06399929523468018,0.07314217090606695,0.3714061975479126,0.10862797498703,0.3074069023132324
3,41,dam_as_total_procured__mw__ru__as_caiso,0.016541004180908203,0.024599909782409585,0.1685571074485778,0.071952223777771,0.1520161032676696
3,41,dam_as_total_procured__mw__sr__as_caiso,0.0271525979042053,0.03151547908782959,0.0879464745521545,0.0607938766479492,0.0072099566459655
3,41,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.030673742294311468,0.03582698106765747,0.2972273230552673,0.0736157894134521,0.2665535807609558
3,41,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.16821300983428955,0.171777606010437,0.689934492111206,0.4181773662567138,0.5217214822769165
3,41,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.03151893615722656,0.029246687889099066,0.367920458316803,0.3364015221595764,0.150002121925354
3,41,dam_schedule__mw__export__caiso_totals,0.12170296907424932,0.12072771787643433,0.4951179027557373,0.373414933681488,0.0824058651924133
3,41,dam_schedule__mw__generation__caiso_totals,0.08706188201904297,0.08375287055969238,0.810840368270874,0.723778486251831,0.005040168762207
3,41,dam_schedule__mw__import__caiso_totals,0.07760453224182129,0.0736922025680542,0.2357863783836364,0.1577278971672058,0.1581818461418151
3,41,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06601727008819583,0.06107944250106809,0.2545887231826782,0.0890218615531921,0.1885714530944824
3,42,actual_load__mw__ca_iso_tac,0.011777937412261963,0.016189754009246826,0.7764556407928467,0.7646777033805847,0.0366312265396118
3,42,dam_as_total_procured__mw__nr__as_caiso,0.017049431800842202,0.00810098648071289,0.2258882522583007,0.2088388204574585,0.0140730738639831
3,42,dam_as_total_procured__mw__rd__as_caiso,0.0772577524185181,0.0972769260406494,0.1858857274055481,0.10862797498703,0.0906940698623657
3,42,dam_as_total_procured__mw__ru__as_caiso,0.0373029708862304,0.037783622741699205,0.1092551946640014,0.071952223777771,0.0490548610687255
3,42,dam_as_total_procured__mw__sr__as_caiso,0.007090330123901305,0.014179468154907199,0.0678842067718505,0.0607938766479492,0.0
3,42,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05022901296615599,0.05122536420822149,0.1381446719169616,0.0736157894134521,0.0879156589508056
3,42,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.13370001316070562,0.13680803775787354,0.5518773794174194,0.4181773662567138,0.223764955997467
3,42,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011051714420318604,0.014963626861572266,0.347453236579895,0.3364015221595764,0.0270490646362304
3,42,dam_schedule__mw__export__caiso_totals,0.02460187673568731,0.027908146381378174,0.3980168104171753,0.373414933681488,0.0456085205078125
3,42,dam_schedule__mw__generation__caiso_totals,0.017008066177368164,0.019670188426971436,0.7407865524291992,0.723778486251831,0.0380616188049316
3,42,dam_schedule__mw__import__caiso_totals,0.0213090181350708,0.024682700634002686,0.1790369153022766,0.1577278971672058,0.025307297706604
3,42,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06266736984252931,0.06024450063705439,0.1516892313957214,0.0890218615531921,0.0788235068321228
3,43,actual_load__mw__ca_iso_tac,0.05945467948913574,0.06353223323822021,0.8241323828697205,0.7646777033805847,0.0479994416236877
3,43,dam_as_total_procured__mw__nr__as_caiso,0.009473741054534912,0.012725055217742892,0.2183125615119934,0.2088388204574585,0.0
3,43,dam_as_total_procured__mw__rd__as_caiso,0.0811610221862793,0.07285970449447632,0.2522356510162353,0.10862797498703,0.171074628829956
3,43,dam_as_total_procured__mw__ru__as_caiso,0.0377418398857116,0.03625589609146121,0.1096940636634826,0.071952223777771,0.0483506321907043
3,43,dam_as_total_procured__mw__sr__as_caiso,0.01858758926391601,0.03233605623245239,0.0793814659118652,0.0607938766479492,0.0173966884613037
3,43,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04937988519668579,0.051576077938079806,0.2044713497161865,0.0736157894134521,0.1550914645195007
3,43,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.129523515701294,0.13524240255355835,0.5477008819580078,0.4181773662567138,0.2440724968910217
3,43,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.013016700744628906,0.011144697666168213,0.3494182229042053,0.3364015221595764,0.0618016719818115
3,43,dam_schedule__mw__export__caiso_totals,0.05439633131027222,0.0657746791839599,0.4278112649917602,0.373414933681488,0.0937787294387817
3,43,dam_schedule__mw__generation__caiso_totals,0.07925200462341309,0.07153767347335815,0.8030304908752441,0.723778486251831,0.0817935466766357
3,43,dam_schedule__mw__import__caiso_totals,0.10974597930908209,0.10112488269805911,0.2691912055015564,0.1577278971672058,0.1594452261924743
3,43,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0649134516716003,0.0711289048194885,0.1539353132247924,0.0890218615531921,0.0723323822021484
4,5,actual_load__mw__ca_iso_tac,0.05465257167816162,0.051321446895599365,0.6753486394882202,0.5219427347183228,0.6206960678100586
4,5,dam_as_total_procured__mw__nr__as_caiso,0.0110215544700622,0.01394838094711312,0.1575378775596618,0.1031493544578552,0.1465163230895996
4,5,dam_as_total_procured__mw__rd__as_caiso,0.11594825983047491,0.1270148754119873,0.227976381778717,0.1120281219482421,0.0171062350273132
4,5,dam_as_total_procured__mw__ru__as_caiso,0.055594265460968,0.0590741038322449,0.1016272902488708,0.0460330247879028,0.0367324352264404
4,5,dam_as_total_procured__mw__sr__as_caiso,0.015126287937164293,0.018692970275878892,0.0978029370307922,0.0513513088226318,0.0826766490936279
4,5,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.167152464389801,0.1995275616645813,0.2127882838249206,0.030217170715332,0.0456358194351196
4,5,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.13693833351135248,0.14335173368453982,0.2626504302024841,0.0166842341423034,0.1257120966911316
4,5,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1027338504791259,0.10046160221099859,0.2311707139015197,0.0964955687522888,0.1284368634223938
4,5,dam_schedule__mw__export__caiso_totals,0.04343974590301514,0.038335561752319336,0.5988179445266724,0.5553781986236572,0.5385368466377258
4,5,dam_schedule__mw__generation__caiso_totals,0.04424405097961426,0.0429079532623291,0.7417705059051514,0.6293920874595642,0.6975264549255371
4,5,dam_schedule__mw__import__caiso_totals,0.0658364295959472,0.062049686908722,0.10376638174057,0.012446105480194,0.0379299521446228
4,5,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1411706805229187,0.1395686268806457,0.1914872527122497,0.014327049255371,0.050316572189331
4,6,actual_load__mw__ca_iso_tac,0.08119678497314453,0.07438308000564575,0.6833269000053406,0.5219427347183228,0.602130115032196
4,6,dam_as_total_procured__mw__nr__as_caiso,0.02633482217788688,0.0256738662719726,0.1704363822937011,0.1031493544578552,0.1441015601158142
4,6,dam_as_total_procured__mw__rd__as_caiso,0.18287211656570437,0.18003851175308233,0.2949002385139465,0.1120281219482421,0.1086385846138
4,6,dam_as_total_procured__mw__ru__as_caiso,0.06857967376708979,0.0693553686141967,0.1323654651641845,0.0460330247879028,0.0637857913970947
4,6,dam_as_total_procured__mw__sr__as_caiso,0.010411739349365207,0.0115584135055542,0.0768259167671203,0.0513513088226318,0.0664141774177551
4,6,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.10711842775344849,0.11066919565200808,0.2802191972732544,0.030217170715332,0.1731007695198059
4,6,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.07049286365509028,0.06854051351547241,0.3274224996566772,0.0166842341423034,0.2569296360015869
4,6,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.11018562316894531,0.10988622903823847,0.2391232252120971,0.0964955687522888,0.1289376020431518
4,6,dam_schedule__mw__export__caiso_totals,0.04261249303817749,0.04534834623336792,0.5979906916618347,0.5553781986236572,0.5215058922767639
4,6,dam_schedule__mw__generation__caiso_totals,0.06827551126480103,0.06156778335571289,0.7469436526298523,0.6293920874595642,0.6786681413650513
4,6,dam_schedule__mw__import__caiso_totals,0.04338061809539799,0.0387070178985596,0.1579340696334839,0.012446105480194,0.1145534515380859
4,6,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06942498683929449,0.05688536167144781,0.2284010648727417,0.014327049255371,0.1589760780334472
4,7,actual_load__mw__ca_iso_tac,0.04534506797790527,0.04245990514755249,0.567287802696228,0.5219427347183228,0.2192399501800537
4,7,dam_as_total_procured__mw__nr__as_caiso,0.040133953094482394,0.048291146755218506,0.1432833075523376,0.1031493544578552,0.0355341434478759
4,7,dam_as_total_procured__mw__rd__as_caiso,0.03668457269668579,0.0358433723449707,0.7175657749176025,0.1120281219482421,0.6808812022209167
4,7,dam_as_total_procured__mw__ru__as_caiso,0.028851389884948786,0.02938401699066162,0.3484347462654114,0.0460330247879028,0.3195833563804626
4,7,dam_as_total_procured__mw__sr__as_caiso,0.016993284225463895,0.018142282962799086,0.0860175490379333,0.0513513088226318,0.0690242648124694
4,7,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03492176532745361,0.039524853229522705,0.4131041169166565,0.030217170715332,0.3781823515892029
4,7,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.15403056144714355,0.16457176208496094,0.6583315134048462,0.0166842341423034,0.5043009519577026
4,7,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1515578627586365,0.1694536209106446,0.3029959201812744,0.0964955687522888,0.1514380574226379
4,7,dam_schedule__mw__export__caiso_totals,0.09886860847473145,0.0972025990486145,0.6542468070983887,0.5553781986236572,0.2988475561141968
4,7,dam_schedule__mw__generation__caiso_totals,0.03383052349090576,0.03568089008331299,0.66322261095047,0.6293920874595642,0.2512952089309692
4,7,dam_schedule__mw__import__caiso_totals,0.09666228294372559,0.0913705825805664,0.3614773750305176,0.012446105480194,0.264815092086792
4,7,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0021349191665649414,0.008650720119476318,0.2745811343193054,0.014327049255371,0.2724462151527405
4,8,actual_load__mw__ca_iso_tac,0.021100342273712158,0.017336547374725342,0.5430430769920349,0.5219427347183228,0.0723847150802612
4,8,dam_as_total_procured__mw__nr__as_caiso,0.0198824405670166,0.015830695629119804,0.1230317950248718,0.1031493544578552,0.0323622226715087
4,8,dam_as_total_procured__mw__rd__as_caiso,0.0198282599449158,0.0319294929504394,0.1318563818931579,0.1120281219482421,0.0086205601692199
4,8,dam_as_total_procured__mw__ru__as_caiso,0.034194052219390904,0.037348508834838895,0.0802270770072937,0.0460330247879028,0.0283857583999633
4,8,dam_as_total_procured__mw__sr__as_caiso,0.013204455375671394,0.009909927845001207,0.0645557641983032,0.0513513088226318,0.0110542774200439
4,8,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.028425514698028592,0.035250782966613804,0.0631218552589416,0.030217170715332,0.034696340560913
4,8,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.008908212184905999,0.014869511127471903,0.0255924463272094,0.0166842341423034,0.0099251866340637
4,8,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.028896927833557087,0.03588479757308968,0.1253924965858459,0.0964955687522888,0.0042504072189331
4,8,dam_schedule__mw__export__caiso_totals,0.017419815063476562,0.021881043910980225,0.5727980136871338,0.5553781986236572,0.0546677112579345
4,8,dam_schedule__mw__generation__caiso_totals,0.013675391674041748,0.007709205150604248,0.643067479133606,0.6293920874595642,0.0775726437568664
4,8,dam_schedule__mw__import__caiso_totals,0.020957291126251297,0.0154957175254822,0.0334033966064453,0.012446105480194,0.0113980174064636
4,8,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0188251137733459,0.021289169788360603,0.0343407988548278,0.014327049255371,0.0155156850814819
4,9,actual_load__mw__ca_iso_tac,0.04099249839782715,0.04346883296966553,0.5629352331161499,0.5219427347183228,0.1253556013107299
4,9,dam_as_total_procured__mw__nr__as_caiso,0.041496276855468694,0.04375267028808591,0.1446456313133239,0.1031493544578552,0.0185081958770751
4,9,dam_as_total_procured__mw__rd__as_caiso,0.024815857410430908,0.02901095151901245,0.7711897492408752,0.1120281219482421,0.7463738918304443
4,9,dam_as_total_procured__mw__ru__as_caiso,0.009381592273712103,0.015241801738739014,0.4088290929794311,0.0460330247879028,0.399447500705719
4,9,dam_as_total_procured__mw__sr__as_caiso,0.027599811553955106,0.031689643859863295,0.0905354022979736,0.0513513088226318,0.0629355907440185
4,9,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.02634227275848383,0.04733502864837641,0.4569221138954162,0.030217170715332,0.4305798411369324
4,9,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.135750412940979,0.15740680694580078,0.70005202293396,0.0166842341423034,0.564301609992981
4,9,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.15352064371109012,0.1667831540107727,0.2734708786010742,0.0964955687522888,0.1199502348899841
4,9,dam_schedule__mw__export__caiso_totals,0.09681713581085205,0.09300601482391357,0.6521953344345093,0.5553781986236572,0.2300381660461425
4,9,dam_schedule__mw__generation__caiso_totals,0.031112849712371826,0.03412342071533203,0.660504937171936,0.6293920874595642,0.1573591828346252
4,9,dam_schedule__mw__import__caiso_totals,0.08523344993591309,0.07996779680252081,0.3629034161567688,0.012446105480194,0.2776699662208557
4,9,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01381146907806402,0.03315168619155889,0.270918071269989,0.014327049255371,0.257106602191925
4,10,actual_load__mw__ca_iso_tac,0.002951979637145996,0.0038130879402160645,0.5248947143554688,0.5219427347183228,0.0
4,10,dam_as_total_procured__mw__nr__as_caiso,0.023486673831939697,0.023198544979095403,0.1266360282897949,0.1031493544578552,0.0191842913627624
4,10,dam_as_total_procured__mw__rd__as_caiso,0.012612104415893596,0.017102599143981892,0.1246402263641357,0.1120281219482421,0.0165817141532897
4,10,dam_as_total_procured__mw__ru__as_caiso,0.013321816921234103,0.013859987258911098,0.0593548417091369,0.0460330247879028,0.0183297395706176
