indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"3,14,24,37",0.0424436554312706,0.05285545438528061,4,4,True,0.05906862020492554,0.03686639666557312,0.03686639666557312,0.062412187457084656,0.0535522922873497,2096,1300,1300,2056,459,11,0,False,False,0,0
"3,14,24,42",0.06040669232606888,0.06984903663396835,0,0,True,0.09502803534269333,0.09502803534269333,0.09502803534269333,0.11198078095912933,0.11198078095912933,498,86,86,298,54,0,0,True,True,1,1
"3,14,26,31",0.052147332578897476,0.038943078368902206,4,4,True,0.10692214965820312,0.06041279807686806,0.06041279807686806,0.1291113644838333,0.06034229323267937,287,440,440,145,345,11,0,False,False,1,1
"3,14,26,32",0.052149612456560135,0.038944557309150696,4,4,True,0.10692302882671356,0.060405977070331573,0.060405977070331573,0.12911462783813477,0.06034229323267937,286,441,441,144,345,11,0,False,False,1,1
"3,14,26,37",0.04013104364275932,0.05728009715676308,4,4,True,0.04676935449242592,0.04676935449242592,0.04676935449242592,0.06034229323267937,0.06034229323267937,3508,783,783,2243,345,4,4,True,True,0,0
"3,14,26,42",0.053247515112161636,0.073643259704113,0,0,True,0.09502803534269333,0.09502803534269333,0.09502803534269333,0.11198078095912933,0.11198078095912933,498,86,86,298,54,0,0,True,True,1,1
"3,14,29,38",0.06175163388252258,0.030597876757383347,4,4,True,0.08598040789365768,0.07191849499940872,0.07191849499940872,0.09377700090408325,0.06311875581741333,710,287,287,602,310,10,0,False,False,3,1
"3,14,29,42",0.051015812903642654,0.041200995445251465,0,9,False,0.09502803534269333,0.05212406814098358,0.09502803534269333,0.11198078095912933,0.049662183970212936,498,153,86,298,172,0,0,False,True,1,1
"3,14,30,38",0.05161450803279877,0.027032693848013878,0,4,False,0.07630112767219543,0.07630112767219543,0.07363516092300415,0.09377700090408325,0.06731121987104416,1051,217,233,602,261,4,0,True,False,2,1
"3,14,30,42",0.05913471803069115,0.05370374768972397,0,0,True,0.09502803534269333,0.09502803534269333,0.09502803534269333,0.11198078095912933,0.11198078095912933,498,86,86,298,54,0,0,True,True,1,1
"3,14,31,33",0.056176841259002686,0.08400458842515945,4,4,True,0.10692214965820312,0.06772688776254654,0.06772688776254654,0.1291113644838333,0.05782932788133621,287,326,326,145,382,11,0,False,False,0,0
"3,14,31,37",0.0727505162358284,0.06724775582551956,11,11,True,0.11341234296560287,0.11341234296560287,0.11341234296560287,0.1291113644838333,0.10601269453763962,213,77,77,145,124,11,0,True,True,3,0
"3,14,31,38",0.07547958195209503,0.08722824603319168,4,0,False,0.10692214965820312,0.10132615268230438,0.07457374036312103,0.1291113644838333,0.1291113644838333,287,63,239,145,36,11,0,False,False,0,0
"3,14,31,40",0.0717066153883934,0.06097109615802765,4,0,False,0.14746405184268951,0.10132615268230438,0.08227255195379257,0.1291113644838333,0.1291113644838333,67,63,166,145,36,3,0,False,False,2,0
"3,14,31,42",0.06549197435379028,0.07349207252264023,0,0,True,0.10692214965820312,0.10132615268230438,0.10132615268230438,0.1291113644838333,0.1291113644838333,287,63,63,145,36,11,0,False,False,0,0
"3,14,31,43",0.05456921458244324,0.028904017060995102,4,0,False,0.1459534913301468,0.10132615268230438,0.0688968226313591,0.1444808542728424,0.1291113644838333,75,63,314,85,36,2,2,False,False,2,2
"3,14,32,33",0.05672922357916832,0.0846288725733757,4,4,True,0.10692302882671356,0.06772688776254654,0.06772688776254654,0.12911462783813477,0.058614619076251984,286,326,326,144,369,11,0,False,False,0,0
"3,14,32,37",0.07275032252073288,0.0672488883137703,11,11,True,0.1134125292301178,0.1134125292301178,0.1134125292301178,0.12911462783813477,0.1060137078166008,212,76,76,144,123,11,0,True,True,3,0
"3,14,32,38",0.0754828229546547,0.08723144978284836,4,0,False,0.10692302882671356,0.1013374775648117,0.07456950098276138,0.12911462783813477,0.12911462783813477,286,61,240,144,35,11,0,False,False,0,0
"3,14,32,40",0.07170186936855316,0.06097045913338661,4,0,False,0.1474650353193283,0.1013374775648117,0.08226906508207321,0.12911462783813477,0.12911462783813477,66,61,167,144,35,3,0,False,False,2,0
"3,14,32,42",0.06549728661775589,0.07349079847335815,0,0,True,0.10692302882671356,0.1013374775648117,0.1013374775648117,0.12911462783813477,0.12911462783813477,286,61,61,144,35,11,0,False,False,0,0
"3,14,32,43",0.054558660835027695,0.02890419401228428,4,0,False,0.1459590196609497,0.1013374775648117,0.06889860332012177,0.14448480308055878,0.12911462783813477,74,61,313,84,35,2,2,False,False,2,2
"3,14,33,37",0.07480500638484955,0.06509005278348923,11,11,True,0.11536495387554169,0.11536495387554169,0.11536495387554169,0.10954907536506653,0.10954907536506653,193,70,70,335,109,11,11,True,True,3,3
"3,14,33,38",0.06213629990816116,0.08038070052862167,4,0,False,0.10147178918123245,0.09168488532304764,0.07850358635187149,0.11545626819133759,0.11545626819133759,381,104,194,254,50,11,0,False,False,0,3
"3,14,33,40",0.072429358959198,0.05329320952296257,4,0,False,0.15068364143371582,0.08546167612075806,0.07766570895910263,0.10950365662574768,0.10950365662574768,59,135,205,336,58,3,0,False,False,2,0
"3,14,33,42",0.049245670437812805,0.05472809448838234,0,0,True,0.10147178918123245,0.09502803534269333,0.09502803534269333,0.11198078095912933,0.11198078095912933,381,86,86,298,54,11,0,False,False,0,1
"3,14,33,43",0.06453161686658859,0.030710062012076378,4,0,False,0.14649149775505066,0.08546167612075806,0.06772688776254654,0.1473648101091385,0.10950365662574768,70,135,326,77,58,2,2,False,False,2,2
"3,14,37,38",0.05190413072705269,0.05594702064990997,4,4,True,0.06358372420072556,0.05205186456441879,0.05205186456441879,0.09377700090408325,0.05678361654281616,1748,596,596,602,399,0,0,False,False,1,1
"3,14,37,40",0.05339721590280533,0.05620867386460304,4,4,True,0.07676805555820465,0.07676805555820465,0.07676805555820465,0.07049903273582458,0.06209429353475571,1033,215,215,1485,320,4,0,True,True,1,1
"3,14,38,42",0.04501759260892868,0.05357424169778824,0,0,True,0.2003677636384964,0.2003677636384964,0.2003677636384964,0.21588721871376038,0.21588721871376038,22,13,13,15,12,0,0,True,True,3,3
"3,14,39,40",0.06994020938873291,0.08634447306394577,4,4,True,0.09337706863880157,0.09337706863880157,0.09337706863880157,0.19598747789859772,0.19598747789859772,533,114,114,21,3,4,4,True,True,3,2
"3,14,39,42",0.055661387741565704,0.023831233382225037,0,0,True,0.09502803534269333,0.09502803534269333,0.09502803534269333,0.11198078095912933,0.11198078095912933,498,86,86,298,54,0,0,True,True,1,1
"3,14,40,42",0.07419964671134949,0.068775475025177,0,0,True,0.11890535056591034,0.11890535056591034,0.11890535056591034,0.12329674512147903,0.12329674512147903,171,39,39,191,46,0,0,True,True,3,3
"3,15,16,31",0.05287570878863335,0.04300561174750328,3,4,False,0.09281958639621735,0.08052852749824524,0.08174629509449005,0.08203823119401932,0.04248541221022606,548,182,134,964,746,2,0,False,False,2,2
"3,15,16,32",0.05287635698914528,0.0430091917514801,3,4,False,0.09281646460294724,0.08052647858858109,0.08174440264701843,0.0820402130484581,0.04248528927564621,549,183,135,963,747,2,0,False,False,2,2
"3,15,16,33",0.053638506680727005,0.04905427247285843,3,4,False,0.08986097574234009,0.0771588534116745,0.07719787210226059,0.06366792321205139,0.04192591458559036,615,213,172,1943,769,2,0,False,False,2,2
"3,15,18,31",0.05229773744940758,0.058550089597702026,4,4,True,0.13203485310077667,0.13203485310077667,0.13203485310077667,0.11207662522792816,0.11207662522792816,112,29,29,295,58,4,4,True,True,2,2
"3,15,18,32",0.05229652300477028,0.05854865908622742,4,4,True,0.1320406198501587,0.1320406198501587,0.1320406198501587,0.11207617819309235,0.11207617819309235,111,28,28,296,59,4,4,True,True,2,2
"3,15,18,33",0.0604373924434185,0.06141858920454979,4,4,True,0.1217774897813797,0.1217774897813797,0.1217774897813797,0.10082650929689407,0.10082650929689407,152,39,39,486,81,4,4,True,True,2,2
"3,15,18,37",0.04494093731045723,0.06657800078392029,11,11,True,0.046109624207019806,0.046109624207019806,0.046109624207019806,0.061228130012750626,0.06019854173064232,3609,1467,1467,2163,869,11,4,True,True,1,3
"3,15,19,37",0.06260382384061813,0.05554724112153053,11,11,True,0.06778295338153839,0.06778295338153839,0.06778295338153839,0.08688338845968246,0.08688338845968246,1466,624,624,769,269,11,11,True,True,2,3
"3,15,20,37",0.05792636424303055,0.05392785370349884,11,11,True,0.06755994260311127,0.06755994260311127,0.06755994260311127,0.08725545555353165,0.08725545555353165,1486,634,634,755,257,11,11,True,True,2,3
"3,15,31,33",0.05120176821947098,0.06540928035974503,4,4,True,0.07113271206617355,0.05852601304650307,0.05852601304650307,0.05971632897853851,0.05775799974799156,1298,468,468,2288,384,3,3,False,False,1,1
"3,15,31,43",0.062261056154966354,0.05127853900194168,3,3,True,0.1459534913301468,0.13996468484401703,0.13996468484401703,0.1444808542728424,0.12626513838768005,75,10,10,85,20,2,2,False,False,2,2
"3,15,32,33",0.051236268132925034,0.0645817369222641,4,4,True,0.07113271206617355,0.05852601304650307,0.05852601304650307,0.05971632897853851,0.058614619076251984,1298,468,468,2288,369,3,3,False,False,1,1
"3,15,32,43",0.06226199120283127,0.05127883702516556,3,3,True,0.1459590196609497,0.13996867835521698,0.13996867835521698,0.14448480308055878,0.12626783549785614,74,9,9,84,19,2,2,False,False,2,2
"3,15,33,43",0.06969039887189865,0.05912572517991066,3,3,True,0.14649149775505066,0.14210034906864166,0.14210034906864166,0.1473648101091385,0.12919555604457855,70,6,6,77,18,2,2,False,False,2,2
"3,16,17,31",0.06259923428297043,0.027983225882053375,4,4,True,0.09281958639621735,0.08052852749824524,0.08052852749824524,0.08203823119401932,0.042018286883831024,548,182,182,964,763,2,0,False,False,1,1
"3,16,17,32",0.062593474984169,0.027985014021396637,4,4,True,0.09281646460294724,0.08052647858858109,0.08052647858858109,0.0820402130484581,0.04201912879943848,549,183,183,963,762,2,0,False,False,1,1
"3,16,17,33",0.06789964437484741,0.029089005663990974,4,4,True,0.08986097574234009,0.0771588534116745,0.0771588534116745,0.06366792321205139,0.04119212180376053,615,213,213,1943,789,2,0,False,False,1,1
"3,16,17,38",0.05017925426363945,0.03296998143196106,4,4,True,0.05914897471666336,0.05914897471666336,0.05914897471666336,0.07478515803813934,0.039155926555395126,2092,455,455,1256,887,4,0,True,True,1,1
"3,16,18,31",0.09572256356477737,0.06399010121822357,4,4,True,0.13203485310077667,0.13203485310077667,0.13203485310077667,0.11207662522792816,0.11207662522792816,112,29,29,295,58,4,4,True,True,2,2
"3,16,18,32",0.09572488069534302,0.0639861598610878,4,4,True,0.1320406198501587,0.1320406198501587,0.1320406198501587,0.11207617819309235,0.11207617819309235,111,28,28,296,59,4,4,True,True,2,2
"3,16,18,33",0.08302880078554153,0.052130598574876785,4,4,True,0.1217774897813797,0.1217774897813797,0.1217774897813797,0.10082650929689407,0.10082650929689407,152,39,39,486,81,4,4,True,True,2,2
"3,16,19,38",0.05529521405696869,0.024100469425320625,0,0,True,0.07978656142950058,0.04503026232123375,0.04503026232123375,0.07840176671743393,0.07840176671743393,915,993,993,1097,167,11,0,False,False,2,2
"3,16,24,42",0.037565115839242935,0.056728545576334,0,0,True,0.06156327947974205,0.06156327947974205,0.06156327947974205,0.09195499867200851,0.09195499867200851,1890,420,420,638,94,0,0,True,True,1,1
"3,16,24,43",0.03028794936835766,0.06067601591348648,8,0,False,0.0681535005569458,0.05779280140995979,0.0681535005569458,0.07634259015321732,0.06920581310987473,1443,526,77,1186,252,8,2,False,True,3,1
"3,16,26,42",0.05170411616563797,0.06245254725217819,0,0,True,0.06156327947974205,0.06156327947974205,0.06156327947974205,0.09195499867200851,0.09195499867200851,1890,420,420,638,94,0,0,True,True,1,1
"3,16,26,43",0.03726620227098465,0.06195957213640213,0,0,True,0.0675681009888649,0.05306478217244148,0.05306478217244148,0.07634259015321732,0.05407201126217842,1485,659,659,1186,532,3,2,False,False,1,1
"3,16,30,38",0.05350019782781601,0.02704976685345173,10,2,False,0.07630112767219543,0.044976696372032166,0.03192375972867012,0.07478515803813934,0.04286815598607063,1051,877,370,1256,1158,4,0,False,False,2,1
"3,16,30,43",0.04161606356501579,0.052440885454416275,0,0,True,0.0675681009888649,0.05306478217244148,0.05306478217244148,0.07634259015321732,0.06512724608182907,1485,659,659,1186,302,3,2,False,False,1,1
"3,16,31,38",0.05996746942400932,0.057150907814502716,3,2,False,0.09281958639621735,0.09281958639621735,0.08174629509449005,0.08203823119401932,0.061477918177843094,548,89,134,964,539,2,0,True,False,0,0
"3,16,31,39",0.06750556826591492,0.02614169754087925,4,11,False,0.12133808434009552,0.08260703086853027,0.08052852749824524,0.08517425507307053,0.08517425507307053,154,346,182,835,298,3,11,False,False,2,2
"3,16,31,40",0.06744010001420975,0.03560461848974228,3,3,True,0.14746405184268951,0.14746405184268951,0.14746405184268951,0.09657948464155197,0.09657948464155197,67,3,3,551,109,3,3,True,True,2,2
"3,16,31,42",0.046153053641319275,0.05502762272953987,0,0,True,0.09281958639621735,0.06474246084690094,0.06474246084690094,0.09195499867200851,0.09195499867200851,548,364,364,638,94,2,0,False,False,0,1
"3,16,31,43",0.06863746792078018,0.05326072499155998,2,0,False,0.1459534913301468,0.06474246084690094,0.1459534913301468,0.1444808542728424,0.08203823119401932,75,364,6,85,147,2,2,False,True,2,2
"3,16,32,33",0.050466183573007584,0.04149017110466957,4,4,True,0.09281646460294724,0.08052647858858109,0.08052647858858109,0.0820402130484581,0.07886692136526108,549,183,183,963,160,2,0,False,False,0,0
"3,16,32,38",0.0599675327539444,0.057149846106767654,3,2,False,0.09281646460294724,0.09281646460294724,0.08174440264701843,0.0820402130484581,0.061477988958358765,549,90,135,963,538,2,0,True,False,0,0
"3,16,32,39",0.06750217080116272,0.026141319423913956,4,11,False,0.12133811414241791,0.08260831981897354,0.08052647858858109,0.0851750522851944,0.0851750522851944,153,345,183,834,297,3,11,False,False,2,2
"3,16,32,40",0.06744027882814407,0.03560454770922661,3,3,True,0.1474650353193283,0.1474650353193283,0.1474650353193283,0.09658036381006241,0.09658036381006241,66,2,2,550,108,3,3,True,True,2,2
"3,16,32,42",0.04615513235330582,0.05502606928348541,0,0,True,0.09281646460294724,0.06474781781435013,0.06474781781435013,0.09195499867200851,0.09195499867200851,549,363,363,638,94,2,0,False,False,0,1
"3,16,32,43",0.06863956153392792,0.05326354503631592,2,0,False,0.1459590196609497,0.06474781781435013,0.1459590196609497,0.14448480308055878,0.0820402130484581,74,363,5,84,146,2,2,False,True,2,2
"3,16,33,38",0.061073288321495056,0.056418780237436295,2,2,True,0.08986097574234009,0.08986097574234009,0.08986097574234009,0.07478515803813934,0.06934769451618195,615,105,105,1256,379,2,0,True,True,0,1
"3,16,33,39",0.0742722898721695,0.023110033944249153,4,11,False,0.12054965645074844,0.08163755387067795,0.0771588534116745,0.0851697102189064,0.0851697102189064,160,357,213,836,299,3,11,False,False,2,2
"3,16,33,40",0.06923740357160568,0.036274589598178864,3,3,True,0.15068364143371582,0.15068364143371582,0.15068364143371582,0.09562557935714722,0.09562557935714722,59,1,1,561,116,3,3,True,True,2,2
"3,16,33,43",0.07115244120359421,0.05141276866197586,2,0,False,0.14649149775505066,0.05306478217244148,0.14649149775505066,0.1473648101091385,0.06447508931159973,70,659,4,77,311,2,2,False,True,2,2
"3,16,37,38",0.05047905072569847,0.03409753739833832,4,4,True,0.05914897471666336,0.05914897471666336,0.05914897471666336,0.07478515803813934,0.033412665128707886,2092,455,455,1256,1209,4,0,True,True,1,1
"3,16,40,42",0.051490455865859985,0.055142842233181,0,0,True,0.08488097041845322,0.08488097041845322,0.08488097041845322,0.11323811113834381,0.11323811113834381,744,141,141,283,53,0,0,True,True,3,3
"3,16,40,43",0.05195983499288559,0.05304989963769913,0,0,True,0.07394272834062576,0.05850573256611824,0.05850573256611824,0.08657059073448181,0.08657059073448181,1174,498,498,779,113,3,0,False,False,2,3
"3,17,18,31",0.09356294572353363,0.07580827176570892,4,4,True,0.13203485310077667,0.13203485310077667,0.13203485310077667,0.11207662522792816,0.11207662522792816,112,29,29,295,58,4,4,True,True,2,2
"3,17,18,32",0.09356628358364105,0.0758071169257164,4,4,True,0.1320406198501587,0.1320406198501587,0.1320406198501587,0.11207617819309235,0.11207617819309235,111,28,28,296,59,4,4,True,True,2,2
"3,17,18,33",0.08739787340164185,0.07428137958049774,4,4,True,0.1217774897813797,0.1217774897813797,0.1217774897813797,0.10082650929689407,0.10082650929689407,152,39,39,486,81,4,4,True,True,2,2
"3,17,20,38",0.050389908254146576,0.03599008545279503,0,11,False,0.07683325558900833,0.07683325558900833,0.05607057735323906,0.07354267686605453,0.0435064323246479,1031,445,573,1327,1764,11,0,True,False,2,2
"3,17,21,40",0.0404859222471714,0.05189328268170357,3,4,False,0.0457584410905838,0.0457584410905838,0.04298693314194679,0.11904416233301163,0.017998328432440758,3660,826,919,210,3044,4,6,True,False,1,3
"3,17,29,37",0.05886700749397278,0.025826983153820038,2,3,False,0.0696624144911766,0.061607569456100464,0.0696624144911766,0.04803955554962158,0.04436749219894409,1359,356,269,3564,994,2,11,False,True,3,2
"3,17,29,38",0.06711746007204056,0.05312296375632286,4,4,True,0.07533580809831619,0.07533580809831619,0.07533580809831619,0.06912107020616531,0.06912107020616531,1102,230,230,1574,241,4,4,True,True,3,3
"3,17,29,42",0.05795332416892052,0.04826154187321663,3,3,True,0.09642626345157623,0.09642626345157623,0.09642626345157623,0.09729021787643433,0.06541851162910461,469,63,63,529,395,3,2,True,True,3,3
